rownames,session_id,project_id,event_id,article_id,named_aticle_id,theme_id,sub_theme_id,user_comments,event_year,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,qyear,unit_price,unit_price_cur,unit_price_eur,total_cost,real_total_cost,real_total_cost_manual,financer_id,is_in_accounting,comments,credte,upduser_id
125,1,51,008fd1f2-0c74-47b6-be2b-0f5a480128cd,1,0,2,2,,2014,0,0,0,0,0,5,0,0,0,0,0,0,0,5,670000,XOF,1021.408415,5107.04,0,0,0,0,,2013-11-22 ,56
126,1,51,f80f4b40-1687-404d-b909-52184bcbb07c,2,95,2,2,Envoi colis à Maradi,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,3000,XOF,4.573471,54.88,0,0,0,0,,2013-11-22 ,56
127,1,51,7a1d6d03-d332-4506-8890-02b6e38b768a,3,96,2,2,,2014,0,0,0,0,6,0,0,0,0,0,0,0,0,6,43000,XOF,65.553077,393.32,0,0,0,0,,2013-11-22 ,56
128,1,51,8947f710-492d-4fa0-9443-2a7e16465b14,4,0,2,2,,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1025000,XOF,1562.602427,1562.6,0,0,0,0,,2013-11-22 ,56
129,1,51,4fe25813-f17b-4f4b-8b9b-ecb2893f2962,5,86,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,525000,XOF,800.35734,9604.29,0,0,0,0,,2013-11-22 ,56
130,1,51,da4102ca-48ae-4db0-8898-f509053035e7,6,89,2,2,Total = 4512984,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4125000,XOF,6288.521961,6288.52,0,0,0,0,,2013-11-22 ,56
131,1,51,2ff8f895-d306-429f-b9bc-1a6106ba4d8d,7,108,2,2,,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4780000,XOF,7287.063024,7287.06,0,0,0,0,,2013-11-22 ,56
132,1,51,bf67188e-97a0-46a4-8d33-5eb152f3f81d,8,84,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,2250000,XOF,3430.102888,41161.23,0,0,0,0,,2013-11-22 ,56
133,1,51,e246b829-1063-4937-a3ed-72e29d150f5a,11,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2013-11-22 ,56
134,1,51,f67a43a4-d659-4b8d-bcb7-4abc1fa22c80,12,106,2,2,,2014,6,6,6,6,6,6,6,6,6,6,6,6,0,72,230000,XOF,350.63274,25245.56,0,0,0,0,,2013-11-22 ,56
135,1,51,ed955145-6ffa-4c07-8d27-28ac545fd752,9,102,2,2,,2014,6,6,6,6,6,6,6,6,6,6,6,6,0,72,50000,XOF,76.224509,5488.16,0,0,0,0,,2013-11-22 ,56
136,1,51,4c4f5065-6725-4a9f-984e-b0a20436fc08,10,103,2,2,,2014,6,6,6,6,6,6,6,6,6,6,6,6,0,72,150000,XOF,228.673526,16464.49,0,0,0,0,,2013-11-22 ,56
137,1,51,2cb7cf86-5e63-4b05-99f6-900db4001e62,14,74,2,2,,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6000000,XOF,9146.941034,18293.88,0,0,0,0,,2013-11-22 ,56
138,1,51,db81d5aa-a786-4474-a444-4fcd43b853c5,15,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,700000,XOF,1067.143121,12805.72,0,0,0,0,,2013-11-22 ,56
139,1,51,825227ea-3e72-4985-9675-c2df54fad346,17,80,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,450000,XOF,686.020578,8232.25,0,0,0,0,,2013-11-22 ,56
140,1,51,02e0f43b-3001-4bdb-9dc8-9287689c7c63,18,81,2,2,,2014,0,0,100,0,0,100,0,0,100,0,0,100,0,400,2000,XOF,3.04898,1219.59,0,0,0,0,,2013-11-22 ,56
141,1,51,5478eda8-19fd-45c7-aeb8-7eb31e8eac85,19,0,2,2,Forfait,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,XOF,1524.490172,1524.49,0,0,0,0,,2013-11-22 ,56
142,1,51,ad7c8855-ed95-4215-b1a3-608cae8e4d30,20,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XOF,0,0,0,0,0,0,,2013-11-22 ,56
143,1,136,6f5f25df-75e5-44e1-b066-d1b56d872479,150,0,2,2,Validation Cambodge,2014,0,0,0,0,0,2,0,0,0,0,0,0,0,2,300,EUR,300,600,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891386099747927"">Validation Cambodge </c>",2013-11-20 ,13
144,1,136,d4744d13-9787-43e7-b133-d0c5d32f8ce2,150,0,2,2,Validation Ouganda,2014,0,0,0,0,0,0,0,0,0,2,0,0,0,2,300,EUR,300,600,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891386201624492"">Validation Ouganda</c>",2013-11-20 ,13
145,1,136,76ec8dce-10c2-48c0-b081-bad2cd7b5877,131,0,2,2,Validation Cambodge,2014,0,0,0,0,0.5,1,0,0,0,0,0,0,0,1.5,300,EUR,300,450,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891388741593512"">Validation Cambodge</c><c author=""epiuser Fr"" col=""Article"" mod=""5246891486884976083"">Incluant traducteur pour traduction des documents pour la recherche et traducteur pendant la validation pour le psy </c>",2013-11-20 ,13
146,1,136,caf1f832-dcdf-41e6-9fa3-1d95f3013e87,131,0,2,2,Validation Ouganda,2014,0,0,0,0,0,0,0,0,0.5,1,0,0,0,1.5,300,EUR,300,450,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891388829792368"">Validation Ouganda </c><c author=""epiuser Fr"" col=""Article"" mod=""5246891487348783209"">Incluant traducteur pour traduction des documents pour la recherche et traducteur pendant la validation pour le psy </c>",2013-11-20 ,13
147,1,136,fc7de5f3-ca33-4b76-9507-20898b3aa1ba,18,0,2,2,Validation Cambodge,2014,0,0,0,0,0,400,0,0,0,400,0,0,0,800,0.05,EUR,0.05,40,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891391260127212"">Validation Cambodge </c><c author=""epiuser Fr"" col=""Article"" mod=""5246891492310426945"">Incluant échelle  lettre d'informations et consentement éclairé </c>",2013-11-20 ,13
148,1,136,8d186099-2cf5-4aa8-a28c-00851cddf4f3,18,0,2,2,Validation Ouganda,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,EUR,0.05,0,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891391383459108"">Validation Ouganda </c><c author=""epiuser Fr"" col=""Article"" mod=""5246891492372315396"">Incluant échelle  lettre d'informations et consentement éclairé</c>",2013-11-20 ,13
149,1,136,2663c83a-ac3e-4932-9047-9d9c5470944e,62,0,2,2,Validation Ouganda,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,1,250,EUR,250,250,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891393043827120"">Validation Cambodge </c>",2013-11-20 ,13
150,1,136,552cf592-3942-41ce-9cef-2c3bb47d57e2,7,0,2,2,Validation Kenya,2014,5,0,4,0,0,0,0,0,0,0,0,0,0,9,10,EUR,10,90,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891396430814167"">Formation Kenya</c><c author=""epiuser Fr"" col=""Article"" mod=""5246891398146468029"">Frais repas pendant formation </c>",2013-11-20 ,13
151,1,136,549606df-70c6-4264-ab5e-ff8487d09e5f,7,0,2,2,Validation Cambodge,2014,0,0,0,0,0,8,0,0,0,0,0,0,0,8,10,EUR,10,80,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891396551613523"">Formation Cambodge</c><c author=""epiuser Fr"" col=""Article"" mod=""5246891397781414919"">Frais repas</c>",2013-11-20 ,13
152,1,136,59a72907-3439-4e0d-8998-9d3ab5fae4cd,7,0,2,2,Validation Ouganda,2014,0,0,0,0,0,0,0,0,0,8,0,0,0,8,10,EUR,10,80,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891396644672453"">Formation Ouganda</c><c author=""epiuser Fr"" col=""Article"" mod=""5246891397098651928"">frais repas....</c>",2013-11-20 ,13
153,1,136,3394530c-89b9-4f9d-ae38-66c2d867960d,87,0,2,2,Validation globale,2014,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1000,EUR,1000,2000,0,0,0,0,,2013-11-20 ,13
154,1,137,574a3209-da8b-4243-86c2-f55c606d771b,97,0,1,1,,2014,0,0,0,0,0,5,0,0,0,0,0,5,0,10,719,EUR,719,7190,0,0,0,0,,2013-11-20 ,13
155,1,137,8a05961a-1b5a-4773-9e11-dcf46b26f009,1,0,2,2,,2014,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1000,EUR,1000,2000,0,0,0,0,,2013-11-20 ,13
156,1,136,b493f971-fc35-4f79-b619-0d2b6715fd8e,77,0,2,2,Validation globale,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,3040,EUR,3040,36480,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891477498711870"">Salaire Caroline Marquer</c>",2013-11-20 ,13
157,1,136,8e1938fe-b1f3-4761-bac5-4dfd1d9ce720,5,0,2,2,Validation globale,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,500,EUR,500,6000,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891478626521698"">Caroline Marquer</c>",2013-11-20 ,13
158,1,136,68928b28-8290-405f-8890-ee4d5da924c8,23,0,2,2,Validation globale,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,100,EUR,100,1200,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891485814714639"">Validation globale (incluant Kenya)</c>",2013-11-20 ,13
159,1,137,115f54ce-8ae8-47c4-8f1b-14c6a766045c,155,0,2,2,,2014,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2000,EUR,2000,4000,0,0,0,0,,2013-11-20 ,13
160,1,136,7f95bd42-e5e3-495a-8ef5-fbdeda7de20b,97,0,1,1,Thomas Roederer Kenya,2014,5,10,0,0,10,0,0,0,0,0,0,0,0,25,775,EUR,775,19375,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891503718059939"">Validation Kenya</c>",2013-11-20 ,13
161,1,136,4235870b-657f-4466-9ef4-f171197adfbd,97,0,1,1,Thomas Roederer Cambodge,2014,0,0,0,0,0,0,10,0,0,0,0,0,0,10,775,EUR,775,7750,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891503803558752"">Validation Cambodge</c>",2013-11-20 ,13
162,1,136,ca47c8ec-56da-4502-adf7-18d0cfa2df52,97,0,1,1,Thomas Roederer Ouganda,2014,0,0,0,0,0,0,0,0,0,0,10,0,0,10,775,EUR,775,7750,0,0,0,0,"<c author=""epiuser Fr"" col=""Article"" mod=""5246891503892820124"">Validation Ouganda</c>",2013-11-20 ,13
163,1,53,48fa8743-7dcc-45d0-bb1f-9a666632b3b1,104,62,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,300,USD,228.484387,2741.81,0,0,0,0,,2013-11-20 ,55
164,1,55,2a5981d8-baa0-45ef-a044-283586ed7e9c,59,0,2,2,,2014,6,6,6,6,6,6,6,6,6,6,6,6,6,78,457748,UGX,134.221615,10469.29,0,0,0,0,,2013-11-20 ,55
165,1,55,32e6fddb-7544-4848-951c-a174918e8587,44,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000,UGX,4691.546078,0,0,0,0,0,,2013-11-20 ,55
166,1,55,367a5f4d-7bb8-4fcb-9bf6-bac7be15e737,10,71,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,4000000,UGX,1172.88652,14074.64,0,0,0,0,,2013-11-20 ,55
167,1,55,387d2e5a-2d88-418a-a17f-89f2812d175b,90,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,5423760,UGX,1590.363747,20674.73,0,0,0,0,,2013-11-20 ,55
168,1,55,4e65cc0f-55ff-40b2-8fec-bfd6c2b8f45f,151,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,5022000,UGX,1472.559025,19143.27,0,0,0,0,,2013-11-20 ,55
169,1,55,624daacb-46e1-4d91-b786-ec31e62096a8,103,0,2,2,see attached ict bud,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,210,USD,159.939071,1919.27,0,0,0,0,,2013-11-20 ,55
170,1,55,6f253930-819c-4450-b0ee-db7636bba437,58,0,2,2,,2014,22,22,22,22,22,22,22,22,22,22,22,22,22,286,424976,UGX,124.612155,35639.08,0,0,0,0,,2013-11-20 ,55
171,1,55,82108644-a3a4-4316-b3d8-4b5611544258,16,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,1500000,UGX,439.832445,5277.99,0,0,0,0,,2013-11-20 ,55
172,1,55,8cdbd3de-e6ac-4b0f-9aaf-a9960640a5ee,111,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,UGX,2492.383854,0,0,0,0,0,,2013-11-20 ,55
173,1,55,b7b5970e-ec80-49f8-8ea8-ada8292fe0cf,23,70,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,3500000,UGX,1026.275705,12315.31,0,0,0,0,,2013-11-20 ,55
174,1,55,bc78796e-1c5e-4e9e-bbbf-b879720868fd,72,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,2631340,UGX,771.565804,10030.36,0,0,0,0,,2013-11-20 ,55
175,1,55,bc7f7db7-645b-4a16-82e7-a5d3569dfaea,9,72,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,540000,UGX,158.33968,1900.08,0,0,0,0,,2013-11-20 ,55
176,1,55,bf3d3e5a-f161-49d0-8aa7-b5c94d8275e7,33,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,750000,UGX,219.916222,2638.99,0,0,0,0,,2013-11-20 ,55
177,1,55,c3e90f52-e245-4d25-9bd5-73f4532c4ce6,71,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1395868,UGX,409.29869,5320.88,0,0,0,0,,2013-11-20 ,55
178,1,55,d036ea19-19bf-48e2-b33b-da2b33091fae,70,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,2631340,UGX,771.565804,10030.36,0,0,0,0,,2013-11-20 ,55
179,1,55,e27933f5-28cc-41a4-88a6-b830efbd6ee8,144,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,3158057,UGX,926.010621,12038.14,0,0,0,0,,2013-11-20 ,55
180,1,55,f44b857e-a3e3-4063-985e-00a4c6041ed0,91,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,5022000,UGX,1472.559025,19143.27,0,0,0,0,,2013-11-20 ,55
181,1,55,fab07a23-0ef5-4a30-bcf4-b8e5f22020de,22,68,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,826,USD,629.093679,7549.12,0,0,0,0,,2013-11-20 ,55
182,1,55,6492493e-1aa6-4c17-8383-9d87ae68635f,22,69,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,98,USD,74.638233,895.66,0,0,0,0,,2013-11-20 ,55
183,1,55,fd92bbef-471a-4430-9146-39789fd171cb,8,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
184,1,55,144ccc93-c0f8-45e4-9707-eb75f18886e1,8,0,3,3,"",2014,0,0,1,1,1,1,1,1,0,0,0,0,0,6,700000,UGX,205.255141,1231.53,0,0,0,0,,2013-11-20 ,55
185,1,55,59218e7d-0003-4307-99f2-18860ed458aa,3,0,3,3,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
186,1,55,82ebdbcb-3c16-442a-8365-bf160f4d1649,5,0,3,3,,2014,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,20,39000,UGX,11.435644,228.71,0,0,0,0,,2013-11-20 ,55
187,1,55,46e31b85-3096-4a24-9b7e-0fb00995fcc2,6,0,3,3,,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,700000,UGX,205.255141,205.26,0,0,0,0,,2013-11-20 ,55
188,1,55,5714fe15-c5c1-4fe0-9e31-f33fe0a7e2e1,9,0,3,3,,2014,1,1,1,1,1,1,1,1,0,0,0,0,0,8,65000,UGX,19.059406,152.48,0,0,0,0,,2013-11-20 ,55
189,1,55,ddf92d0a-d796-4968-9d70-b9058afe6a69,10,0,3,3,,2014,1,1,1,1,1,1,1,1,0,0,0,0,0,8,310000,UGX,90.898705,727.19,0,0,0,0,,2013-11-20 ,55
190,1,55,2d91e91d-f6bd-4b1e-8008-0e3793eac8e0,11,0,3,3,,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
191,1,55,67f6acbf-692a-420f-9bee-74db447c4743,12,0,3,3,,2014,1,1,1,1,1,1,1,1,0,0,0,0,0,8,50000,UGX,14.661081,117.29,0,0,0,0,,2013-11-20 ,55
192,1,55,fb6e3ba1-b438-4b26-b068-dde04ac2412b,1,0,3,3,Return ticket EOC,2014,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
193,1,55,07a0af87-4485-479b-b0c7-6d37bbe48854,1,0,3,4,Holiday Ticket,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2000,USD,1523.229246,1523.23,0,0,0,0,,2013-11-20 ,55
194,1,55,14eedaf4-939c-4a81-9e54-382e9d2f60b1,3,0,3,4,Return from Holiday,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50,USD,38.080731,38.08,0,0,0,0,,2013-11-20 ,55
195,1,55,f108b300-f237-4788-87a9-932a26c4624c,4,0,3,4,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
196,1,55,2feda6b6-a7b5-4ae7-a80d-b267a9952520,5,0,3,4,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,39000,UGX,11.435644,137.23,0,0,0,0,,2013-11-20 ,55
197,1,55,cb956628-cc92-4da7-ba7c-56d663d3fa05,8,0,3,4,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,500,USD,380.807312,4569.69,0,0,0,0,,2013-11-20 ,55
198,1,55,c2c1b0d4-7120-45d4-b184-6d01150aec58,9,0,3,4,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,40000,UGX,11.728865,140.75,0,0,0,0,,2013-11-20 ,55
199,1,55,8ad37517-5e09-493b-9a05-82bb9ba5a7cb,10,0,3,4,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,300000,UGX,87.966489,1055.6,0,0,0,0,,2013-11-20 ,55
200,1,55,8a18f9ad-8e88-436a-91b4-bf69f26cecef,11,0,3,4,,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1500000,UGX,439.832445,439.83,0,0,0,0,,2013-11-20 ,55
201,1,55,c39d42a8-5179-4d15-b10a-9af8d162635f,12,0,3,4,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,50000,UGX,14.661081,175.93,0,0,0,0,,2013-11-20 ,55
202,1,55,bc2cd741-28c3-4bfa-ab6f-6c90a2707e32,1,0,3,5,Return ticket EOC,2014,0,0,0,0,0,0,4,0,0,0,0,0,0,4,2000,USD,1523.229246,6092.92,0,0,0,0,,2013-11-20 ,55
203,1,55,72f1ae08-e4cd-41be-8e0d-0480f19b652c,3,0,3,5,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
204,1,55,fb0c41a1-d359-4e8a-801c-76b086e94d76,4,0,3,5,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
205,1,55,84f39b44-3d7f-4729-8ea2-27aa5ae7eec4,5,0,3,5,,2014,1,1,1,1,1,1,1,0,0,0,0,0,0,7,39000,UGX,11.435644,80.05,0,0,0,0,,2013-11-20 ,55
206,1,55,d916d48e-9978-40f2-9755-a01c0193b856,8,0,3,5,,2014,0,1,1,1,1,1,1,0,0,0,0,0,0,6,689,USD,524.752475,3148.51,0,0,0,0,,2013-11-20 ,55
207,1,55,b93cba21-cced-4dbc-8ed1-3441b40be4b9,9,0,3,5,,2014,1,1,1,1,1,1,1,0,0,0,0,0,0,7,33000,UGX,9.676314,67.73,0,0,0,0,,2013-11-20 ,55
208,1,55,5f504304-f420-4809-982e-ee0a07800ece,10,0,3,5,,2014,1,1,1,1,1,1,1,0,0,0,0,0,0,7,250000,UGX,73.305407,513.14,0,0,0,0,,2013-11-20 ,55
209,1,55,3a3d71cd-c5e7-4e67-90af-f981dba2ab9c,12,0,3,5,,2014,1,1,1,1,1,1,1,0,0,0,0,0,0,7,50000,UGX,14.661081,102.63,0,0,0,0,,2013-11-20 ,55
210,1,55,8d52a76a-7f8f-4175-aec6-794d5e259aec,11,0,3,5,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
211,1,55,a9d73b0b-47d2-4759-9b50-b6c28cc83dac,1,0,3,6,,2014,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2000,USD,1523.229246,4569.69,0,0,0,0,,2013-11-20 ,55
212,1,55,7604dbdb-60a4-4be4-9a75-01a57f4b69ac,3,0,3,6,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
213,1,55,1ade7e12-a71a-4f69-9dc3-1d9311b14ace,4,0,3,6,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
214,1,55,05089e96-e52d-4296-9fc6-b68d734df621,5,0,3,6,,2014,2,2,2,2,2,2,2,2,0,0,0,0,0,16,39000,UGX,11.435644,182.97,0,0,0,0,,2013-11-20 ,55
215,1,55,ce64aab2-0ed4-47a1-92ab-646e2f8974f1,6,0,3,6,,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2700,USD,2056.359482,2056.36,0,0,0,0,,2013-11-20 ,55
216,1,55,f50543bc-c829-4740-8b3d-8764b29736f2,28,0,2,2,Computer accessories,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5190,USD,3952.779893,3952.78,0,0,0,0,,2013-11-20 ,55
217,1,55,416fc6cb-fb21-43c7-8d43-337c497c8e18,29,0,2,2,,2014,0,0,5,0,0,0,0,0,0,0,0,0,0,5,360,USD,274.181264,1370.91,0,0,0,0,,2013-11-20 ,55
218,1,55,adc16066-2687-4c62-ab6e-5a7fec5e47ac,30,0,2,2,Video Conference equipment,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8000,USD,6092.916984,6092.92,0,0,0,0,,2013-11-20 ,55
219,1,55,25f092ee-4a88-42f2-ac67-4dbd1702bc2b,31,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
220,1,55,3d3f53eb-4504-4086-90d3-9250eee1d882,32,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-20 ,55
221,1,55,150b2fcc-103c-4f28-a9d3-eb2f69ed12cc,20,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,780,USD,594.059406,7128.71,0,0,0,0,,2013-11-20 ,55
222,1,55,0893753f-ecc9-47b3-9a9f-c65acc0038c4,24,0,2,2,,2014,0,0,8,0,0,0,0,0,0,0,0,0,0,8,1278,USD,973.343488,7786.75,0,0,0,0,,2013-11-20 ,55
223,1,229,b4bb4d84-f5c3-4dee-ad94-8dd1a330e6f4,172,0,2,2,,2014,10,10,10,10,10,10,10,10,10,10,10,10,10,130,44200,UGX,12.960396,1684.85,0,0,0,0,"<c author=""mbo"" mod=""5246904602989887904"">Can Patric or Dan check the price of teh Xpert cartridge  Should be 10  and not 13 . Maybe the price was in $</c>",2013-12-05 ,37
224,1,114,bb5760b3-e935-411e-8a59-b2787c2863e3,222,0,2,2,Consultants from the ITM  Belgium,2014,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4066,EUR,4066,8132,0,0,0,0,"<c author=""mbo"" mod=""5246904476258012904"">Maybe it is on another budget but we need to be sure that we do not forget it</c>",2013-12-05 ,37
225,1,104,76d28a5f-4bd9-4c5b-bc9f-864b90b6846d,223,0,6,38,tracer,2014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.5,0,UGX,0,0,0,0,0,0,"<c author=""mbo"" mod=""5246904532125356654"">I added a Field worker (tracer) 50% to be consistent with what we had in previous budgets for this study. </c>",2013-12-05 ,37
226,1,104,03922763-f270-4e1f-869c-5a73353adc65,97,37,1,1,,2014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,6,830,EUR,830,4980,0,0,0,0,,2013-12-05 ,37
227,1,104,d809962b-07c9-4ac2-b3c0-3befd2cabd4a,206,0,2,2,patients' transportation,2014,20,20,20,20,20,20,20,20,20,20,20,20,0,240,9,EUR,9,2160,0,0,0,0,"<c author=""mbo"" mod=""5246904581026919154"">rough estimation based on the remaining patients to enroll with 8 visits per patient. I then split the numbers accross the 12 months of the year.</c>",2013-12-05 ,37
228,1,115,0a9abd7d-1486-4808-bd3c-026ae9c8536e,97,53,1,1,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,830,EUR,830,9960,0,0,0,0,"<c author=""mbo"" mod=""5246904549783481654"">I propose to do like last year with 1 day from Yap per month allcoated to this study</c>",2013-12-05 ,37
229,1,115,dd8cc61f-97b8-42f8-8b7e-235ca67eb203,97,37,1,1,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,830,EUR,830,9960,0,0,0,0,,2013-12-05 ,37
230,1,115,b95d3261-69a0-4a53-828f-3ae457b45f17,35,0,2,2,registration fee+hotel+perdiem,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,EUR,1500,1500,0,0,0,0,,2013-12-05 ,37
231,1,115,8d80350d-6bdc-47b3-b3a7-a28cb43200ad,1,0,2,2,international conference + visit of consultant for review of cases,2014,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1500,EUR,1500,3000,0,0,0,0,,2013-12-05 ,37
232,1,115,cd36ac63-8e73-469b-9227-300ebd39bb91,56,0,4,8,Hôtel + per diem consultant for review of cases,2014,0,0,0,0,0,0,0,0,0,5,0,0,0,5,50,EUR,50,250,0,0,0,0,,2013-12-05 ,37
233,1,115,9e2b062a-d389-4ec2-b509-77d8acdbb125,206,0,2,2,Patients' transportation ,2014,40,40,40,40,40,40,40,40,40,40,40,40,0,480,10,EUR,10,4800,0,0,0,0,"<c author=""mbo"" mod=""5246904574903794154"">rough estimation of patients' visit for 2014 that I distributed equally per month all over the year</c>",2013-12-05 ,37
234,1,229,af75c030-abac-4f4a-ba1b-00d8936c4907,54,0,2,2,For Dr Winnie?,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,250,EUR,250,3000,0,0,0,0,,2013-12-05 ,37
235,1,229,efede317-7ea5-4299-806a-6f4f3be30475,54,0,2,2,for nurses from referal sites,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,120,EUR,120,1440,0,0,0,0,,2013-12-05 ,37
